experiment_id,ablation_tag,dataset,model,seed,run_label,run_dir,status,started_at,finished_at,sota_method,sota_lambda,alpha_cell,meg_rw_alpha,ndcg@10,recall@10,mrr@10,expdev,tail_ratio,tail_head_ratio,exposure_ratio,ndcg_gap_max_min,ndcg_std,worst_group_ndcg,ndcg_niche,ndcg_semi_niche,ndcg_semi_mainstream,ndcg_mainstream,transfer_l1_shift,transfer_max_abs_shift,fairness_error
lastfm__weighted_bpr__seed0__alpha_0.1_beta_0.0,,lastfm,weighted_bpr,0,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.1_beta_0.0,success,2026-04-17T21:59:26Z,2026-04-17T22:05:21Z,none,,0.1,0.1,0.1581,0.1694,0.2828,0.427343963253,0.00562632696391,0.00589347270098,0.00589347270099,0.209682567031,0.0813362810179,0.0788478136486,0.0788478136486,0.101905194791,0.161579088259,0.288530380679,0.0451103685012,0.0193548387097,
lastfm__weighted_bpr__seed0__alpha_0.1_beta_0.1,,lastfm,weighted_bpr,0,alpha_0.1_beta_0.1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.1_beta_0.1,success,2026-04-17T22:23:26Z,2026-04-17T22:29:23Z,none,,0.1,0.1,0.1581,0.1694,0.2828,0.427343963253,0.00562632696391,0.00589347270098,0.00589347270099,0.209682567031,0.0813362810179,0.0788478136486,0.0788478136486,0.101905194791,0.161579088259,0.288530380679,0.0451103685012,0.0193548387097,
lastfm__weighted_bpr__seed0__alpha_0.1_beta_0.3,,lastfm,weighted_bpr,0,alpha_0.1_beta_0.3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.1_beta_0.3,success,2026-04-17T22:47:31Z,2026-04-17T22:53:04Z,none,,0.1,0.1,0.1581,0.1694,0.2828,0.427343963253,0.00562632696391,0.00589347270098,0.00589347270099,0.209682567031,0.0813362810179,0.0788478136486,0.0788478136486,0.101905194791,0.161579088259,0.288530380679,0.0451103685012,0.0193548387097,
lastfm__weighted_bpr__seed0__alpha_0.1_beta_0.5,,lastfm,weighted_bpr,0,alpha_0.1_beta_0.5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.1_beta_0.5,success,2026-04-17T23:10:52Z,2026-04-17T23:16:40Z,none,,0.1,0.1,0.1581,0.1694,0.2828,0.427343963253,0.00562632696391,0.00589347270098,0.00589347270099,0.209682567031,0.0813362810179,0.0788478136486,0.0788478136486,0.101905194791,0.161579088259,0.288530380679,0.0451103685012,0.0193548387097,
lastfm__weighted_bpr__seed0__alpha_0.2,,lastfm,weighted_bpr,0,alpha_0.2,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.2,success,2026-04-16T12:14:05Z,2026-04-16T12:16:51Z,none,,0.2,0.2,0.1536,0.1636,0.2776,0.425937381512,0.00552016985138,0.00579936430045,0.00579936430045,0.204059390847,0.0786831905072,0.074193663055,0.074193663055,0.100030097666,0.160744277385,0.278253053902,0.0687662824797,0.030752688172,
lastfm__weighted_bpr__seed0__alpha_0.2_beta_0.0,,lastfm,weighted_bpr,0,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.2_beta_0.0,success,2026-04-17T22:05:24Z,2026-04-17T22:11:19Z,none,,0.2,0.2,0.1536,0.1636,0.2776,0.425937381512,0.00552016985138,0.00579936430045,0.00579936430045,0.204059390847,0.0786831905072,0.074193663055,0.074193663055,0.100030097666,0.160744277385,0.278253053902,0.0687662824797,0.030752688172,
lastfm__weighted_bpr__seed0__alpha_0.2_beta_0.1,,lastfm,weighted_bpr,0,alpha_0.2_beta_0.1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.2_beta_0.1,success,2026-04-17T22:29:27Z,2026-04-17T22:35:24Z,none,,0.2,0.2,0.1536,0.1636,0.2776,0.425937381512,0.00552016985138,0.00579936430045,0.00579936430045,0.204059390847,0.0786831905072,0.074193663055,0.074193663055,0.100030097666,0.160744277385,0.278253053902,0.0687662824797,0.030752688172,
lastfm__weighted_bpr__seed0__alpha_0.2_beta_0.3,,lastfm,weighted_bpr,0,alpha_0.2_beta_0.3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.2_beta_0.3,success,2026-04-17T22:53:08Z,2026-04-17T22:58:59Z,none,,0.2,0.2,0.1536,0.1636,0.2776,0.425937381512,0.00552016985138,0.00579936430045,0.00579936430045,0.204059390847,0.0786831905072,0.074193663055,0.074193663055,0.100030097666,0.160744277385,0.278253053902,0.0687662824797,0.030752688172,
lastfm__weighted_bpr__seed0__alpha_0.2_beta_0.5,,lastfm,weighted_bpr,0,alpha_0.2_beta_0.5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.2_beta_0.5,success,2026-04-17T23:16:43Z,2026-04-17T23:22:36Z,none,,0.2,0.2,0.1536,0.1636,0.2776,0.425937381512,0.00552016985138,0.00579936430045,0.00579936430045,0.204059390847,0.0786831905072,0.074193663055,0.074193663055,0.100030097666,0.160744277385,0.278253053902,0.0687662824797,0.030752688172,
lastfm__weighted_bpr__seed0__alpha_0.4,,lastfm,weighted_bpr,0,alpha_0.4,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.4,success,2026-04-16T12:16:55Z,2026-04-16T12:19:41Z,none,,0.4,0.4,0.1458,0.1566,0.2609,0.419594494038,0.0057855626327,0.00616028032101,0.00616028032101,0.218902377093,0.0839259569858,0.0613455756693,0.0613455756693,0.0914237015989,0.148823761137,0.280247952762,0.169244129214,0.0772043010753,
lastfm__weighted_bpr__seed0__alpha_0.4_beta_0.0,,lastfm,weighted_bpr,0,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.4_beta_0.0,success,2026-04-17T22:11:23Z,2026-04-17T22:17:22Z,none,,0.4,0.4,0.1458,0.1566,0.2609,0.419594494038,0.0057855626327,0.00616028032101,0.00616028032101,0.218902377093,0.0839259569858,0.0613455756693,0.0613455756693,0.0914237015989,0.148823761137,0.280247952762,0.169244129214,0.0772043010753,
lastfm__weighted_bpr__seed0__alpha_0.4_beta_0.1,,lastfm,weighted_bpr,0,alpha_0.4_beta_0.1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.4_beta_0.1,success,2026-04-17T22:35:27Z,2026-04-17T22:41:24Z,none,,0.4,0.4,0.1458,0.1566,0.2609,0.419594494038,0.0057855626327,0.00616028032101,0.00616028032101,0.218902377093,0.0839259569858,0.0613455756693,0.0613455756693,0.0914237015989,0.148823761137,0.280247952762,0.169244129214,0.0772043010753,
lastfm__weighted_bpr__seed0__alpha_0.4_beta_0.3,,lastfm,weighted_bpr,0,alpha_0.4_beta_0.3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.4_beta_0.3,success,2026-04-17T22:59:02Z,2026-04-17T23:04:54Z,none,,0.4,0.4,0.1458,0.1566,0.2609,0.419594494038,0.0057855626327,0.00616028032101,0.00616028032101,0.218902377093,0.0839259569858,0.0613455756693,0.0613455756693,0.0914237015989,0.148823761137,0.280247952762,0.169244129214,0.0772043010753,
lastfm__weighted_bpr__seed0__alpha_0.4_beta_0.5,,lastfm,weighted_bpr,0,alpha_0.4_beta_0.5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.4_beta_0.5,success,2026-04-17T23:22:39Z,2026-04-17T23:28:30Z,none,,0.4,0.4,0.1458,0.1566,0.2609,0.419594494038,0.0057855626327,0.00616028032101,0.00616028032101,0.218902377093,0.0839259569858,0.0613455756693,0.0613455756693,0.0914237015989,0.148823761137,0.280247952762,0.169244129214,0.0772043010753,
lastfm__weighted_bpr__seed0__alpha_0.8,,lastfm,weighted_bpr,0,alpha_0.8,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/alpha_0.8,success,2026-04-16T12:19:45Z,2026-04-16T12:22:32Z,none,,0.8,0.8,0.1235,0.1325,0.2226,0.398522307202,0.0072186836518,0.0080473372781,0.00804733727811,0.226120618248,0.0866829902603,0.0370048116522,0.0370048116522,0.0680172002644,0.124573660931,0.2631254299,0.50732592239,0.210322580645,
lastfm__weighted_bpr__seed0__baseline,,lastfm,weighted_bpr,0,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_0/baseline,success,2026-04-16T12:08:25Z,2026-04-16T12:11:11Z,none,,baseline,0.0,0.1593,0.1694,0.287,0.429918273231,0.00605095541401,0.00630426367306,0.00597246032185,0.208868210214,0.0809854064117,0.079299901709,0.079299901709,0.102839928657,0.165639614126,0.288168111923,,,
lastfm__weighted_bpr__seed1__alpha_0.1_beta_0.0,,lastfm,weighted_bpr,1,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_1/alpha_0.1_beta_0.0,success,2026-04-24T12:22:49Z,2026-04-24T12:25:16Z,none,,0.1,0.1,0.1614,0.1678,0.3003,0.427821670259,0.00652866242038,0.00683181515218,0.00683181515219,0.183917685918,0.0701139788716,0.0901213704008,0.0901213704008,0.117865842391,0.162321526873,0.274039056319,0.045124917593,0.0215053763441,
lastfm__weighted_bpr__seed1__alpha_0.2_beta_0.0,,lastfm,weighted_bpr,1,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_1/alpha_0.2_beta_0.0,success,2026-04-24T12:25:19Z,2026-04-24T12:27:45Z,none,,0.2,0.2,0.1575,0.1642,0.2927,0.425380056671,0.00594479830149,0.00625279142474,0.00625279142474,0.187811117741,0.071406847092,0.0848385746685,0.0848385746685,0.114411301678,0.156932699969,0.272649692409,0.0885221305326,0.041935483871,
lastfm__weighted_bpr__seed1__alpha_0.4_beta_0.0,,lastfm,weighted_bpr,1,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_1/alpha_0.4_beta_0.0,success,2026-04-24T12:27:48Z,2026-04-24T12:30:14Z,none,,0.4,0.4,0.1496,0.1577,0.2766,0.41786944096,0.00562632696391,0.00601281978557,0.00601281978558,0.191758248496,0.0727233648515,0.075015821243,0.075015821243,0.106449420911,0.148758728023,0.266774069739,0.209193207393,0.0948387096774,
lastfm__weighted_bpr__seed1__alpha_0.8_beta_0.0,,lastfm,weighted_bpr,1,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_1/alpha_0.8_beta_0.0,success,2026-04-24T12:30:17Z,2026-04-24T12:32:44Z,none,,0.8,0.8,0.1261,0.1343,0.233,0.393612540747,0.00891719745223,0.0100508525277,0.0100508525277,0.210770569436,0.0796725911361,0.044344021865,0.044344021865,0.0808019159277,0.122846731298,0.255114591301,0.596992884585,0.248602150538,
lastfm__weighted_bpr__seed1__baseline,,lastfm,weighted_bpr,1,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_1/baseline,success,2026-04-24T12:20:20Z,2026-04-24T12:22:46Z,none,,baseline,0.0,0.1634,0.1719,0.3017,0.430555215907,0.00610403397028,0.00635113492019,0.0063511349202,0.177438430477,0.0675187359578,0.0939954793726,0.0939954793726,0.121641002791,0.165245078956,0.271433909849,,,
lastfm__weighted_bpr__seed2__alpha_0.1_beta_0.0,,lastfm,weighted_bpr,2,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_2/alpha_0.1_beta_0.0,success,2026-04-24T12:35:18Z,2026-04-24T12:37:45Z,none,,0.1,0.1,0.1557,0.1633,0.2849,0.426627402743,0.00605095541401,0.00634779219332,0.00634779219333,0.185549838841,0.0706324107136,0.0838445393358,0.0838445393358,0.112495518151,0.155653473595,0.269394378177,0.0532460387824,0.0238709677419,
lastfm__weighted_bpr__seed2__alpha_0.2_beta_0.0,,lastfm,weighted_bpr,2,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_2/alpha_0.2_beta_0.0,success,2026-04-24T12:37:48Z,2026-04-24T12:40:15Z,none,,0.2,0.2,0.1517,0.161,0.275,0.424026553486,0.00636942675159,0.00671854879345,0.00671854879346,0.188072439838,0.0715938724671,0.0793816571738,0.0793816571738,0.108430055895,0.1503421333,0.267454097012,0.0949009979768,0.0430107526882,
lastfm__weighted_bpr__seed2__alpha_0.4_beta_0.0,,lastfm,weighted_bpr,2,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_2/alpha_0.4_beta_0.0,success,2026-04-24T12:40:18Z,2026-04-24T12:42:44Z,none,,0.4,0.4,0.1419,0.1511,0.2568,0.418081755185,0.00525477707006,0.00561319952372,0.00561319952373,0.193772325818,0.0738728908473,0.0688977528486,0.0688977528486,0.0985271947594,0.136124885746,0.262670078666,0.198425970129,0.087311827957,
lastfm__weighted_bpr__seed2__alpha_0.8_beta_0.0,,lastfm,weighted_bpr,2,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_2/alpha_0.8_beta_0.0,success,2026-04-24T12:42:48Z,2026-04-24T12:45:14Z,none,,0.8,0.8,0.1182,0.1249,0.2178,0.39528451527,0.00690021231423,0.00774824174513,0.00774824174514,0.208454757058,0.0793743010458,0.0385308894405,0.0385308894405,0.0706625724832,0.115217727894,0.246985646498,0.559208893132,0.231612903226,
lastfm__weighted_bpr__seed2__baseline,,lastfm,weighted_bpr,2,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_2/baseline,success,2026-04-24T12:32:47Z,2026-04-24T12:35:15Z,none,,baseline,0.0,0.1568,0.164,0.2872,0.429891733953,0.00605095541401,0.00630461232164,0.00624930870479,0.18372832746,0.0700362046152,0.0855301200694,0.0855301200694,0.113292010676,0.157969272207,0.269258447529,,,
lastfm__weighted_bpr__seed3__alpha_0.1_beta_0.0,,lastfm,weighted_bpr,3,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_3/alpha_0.1_beta_0.0,success,2026-04-24T12:47:46Z,2026-04-24T12:50:13Z,none,,0.1,0.1,0.1657,0.1731,0.3011,0.426998952637,0.00610403397028,0.00639848661881,0.00639848661882,0.212498706369,0.0794072291873,0.0810201565432,0.0810201565432,0.124423001442,0.162480589935,0.293518862912,0.040838391416,0.0193548387097,
lastfm__weighted_bpr__seed3__alpha_0.2_beta_0.0,,lastfm,weighted_bpr,3,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_3/alpha_0.2_beta_0.0,success,2026-04-24T12:50:16Z,2026-04-24T12:52:43Z,none,,0.2,0.2,0.1619,0.1694,0.2938,0.423840778539,0.00589171974522,0.00621709420857,0.00621709420858,0.214293049506,0.0802137245086,0.0761168762576,0.0761168762576,0.118736387077,0.161035897825,0.290409925764,0.0937052444929,0.0438709677419,
lastfm__weighted_bpr__seed3__alpha_0.4_beta_0.0,,lastfm,weighted_bpr,3,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_3/alpha_0.4_beta_0.0,success,2026-04-24T12:52:47Z,2026-04-24T12:55:13Z,none,,0.4,0.4,0.1547,0.1626,0.281,0.417710205291,0.0062101910828,0.00663905123985,0.00663905123986,0.222077421497,0.0827926262522,0.0650755409374,0.0650755409374,0.111797569491,0.153247909946,0.287152962435,0.190275750756,0.0875268817204,
lastfm__weighted_bpr__seed3__alpha_0.8_beta_0.0,,lastfm,weighted_bpr,3,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_3/alpha_0.8_beta_0.0,success,2026-04-24T12:55:16Z,2026-04-24T12:57:33Z,none,,0.8,0.8,0.1303,0.136,0.2433,0.38689810338,0.0126326963907,0.0144575385737,0.0144575385737,0.229903560358,0.0866469231899,0.038876949337,0.038876949337,0.080352461729,0.13157540239,0.268780509695,0.688328445748,0.298709677419,
lastfm__weighted_bpr__seed3__baseline,,lastfm,weighted_bpr,3,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_3/baseline,success,2026-04-24T12:45:17Z,2026-04-24T12:47:43Z,none,,baseline,0.0,0.1665,0.1737,0.3022,0.429467105503,0.0062101910828,0.00647625373629,0.0064762537363,0.209989560592,0.0784899985105,0.0824058375761,0.0824058375761,0.125043419308,0.164741725792,0.292395398168,,,
lastfm__weighted_bpr__seed4__alpha_0.1_beta_0.0,,lastfm,weighted_bpr,4,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_4/alpha_0.1_beta_0.0,success,2026-04-24T13:00:05Z,2026-04-24T13:02:32Z,none,,0.1,0.1,0.1587,0.1661,0.2932,0.425459674505,0.0057855626327,0.0060842869104,0.00608428691041,0.186987034878,0.0706461950435,0.0822023806366,0.0822023806366,0.115755728711,0.166439519766,0.269189415514,0.0459633090091,0.0212903225806,
lastfm__weighted_bpr__seed4__alpha_0.2_beta_0.0,,lastfm,weighted_bpr,4,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_4/alpha_0.2_beta_0.0,success,2026-04-24T13:02:35Z,2026-04-24T13:05:02Z,none,,0.2,0.2,0.1552,0.1615,0.2885,0.422619971745,0.00541401273885,0.00572776280323,0.00572776280323,0.191472777824,0.0724149814147,0.0766979221986,0.0766979221986,0.110751145748,0.163887907224,0.268170700023,0.0919266180181,0.0425806451613,
lastfm__weighted_bpr__seed4__alpha_0.4_beta_0.0,,lastfm,weighted_bpr,4,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_4/alpha_0.4_beta_0.0,success,2026-04-24T13:05:05Z,2026-04-24T13:07:31Z,none,,0.4,0.4,0.1459,0.1547,0.2675,0.41630362355,0.00514861995754,0.00552077404666,0.00552077404667,0.202040063145,0.0763376160861,0.0633306528704,0.0633306528704,0.0994807549528,0.153936168356,0.265370716016,0.196202687035,0.0866666666667,
lastfm__weighted_bpr__seed4__alpha_0.8_beta_0.0,,lastfm,weighted_bpr,4,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_4/alpha_0.8_beta_0.0,success,2026-04-24T13:07:34Z,2026-04-24T13:10:00Z,none,,0.8,0.8,0.1209,0.1301,0.2205,0.393240990853,0.00753715498938,0.00850248488114,0.00850248488114,0.205990476,0.0781797044201,0.03811169748,0.03811169748,0.0722189660259,0.127702875447,0.24410217348,0.566426151993,0.23247311828,
lastfm__weighted_bpr__seed4__baseline,,lastfm,weighted_bpr,4,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_4/baseline,success,2026-04-24T12:57:36Z,2026-04-24T13:00:02Z,none,,baseline,0.0,0.1618,0.1687,0.2994,0.428299377265,0.00541401273885,0.00565974919542,0.00565974919543,0.183439277167,0.0691776205767,0.0866878994948,0.0866878994948,0.120386441155,0.168925508469,0.270127176662,,,
lastfm__weighted_bpr__seed5__alpha_0.1_beta_0.0,,lastfm,weighted_bpr,5,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_5/alpha_0.1_beta_0.0,success,2026-04-24T13:12:33Z,2026-04-24T13:15:00Z,none,,0.1,0.1,0.1657,0.174,0.3053,0.428166680875,0.00684713375796,0.0071599045346,0.00604984181606,0.20467451162,0.0770562410265,0.0845520866514,0.0845520866514,0.12202738508,0.165657867097,0.289226598272,0.048995885335,0.0234408602151,
lastfm__weighted_bpr__seed5__alpha_0.2_beta_0.0,,lastfm,weighted_bpr,5,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_5/alpha_0.2_beta_0.0,success,2026-04-24T13:15:03Z,2026-04-24T13:17:28Z,none,,0.2,0.2,0.1617,0.1705,0.2958,0.425406595949,0.00668789808917,0.00703399765533,0.00619661698208,0.204342826572,0.0769088808413,0.0803012518684,0.0803012518684,0.117893375104,0.162400097953,0.28464407844,0.0936543226716,0.0436559139785,
lastfm__weighted_bpr__seed5__alpha_0.4_beta_0.0,,lastfm,weighted_bpr,5,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_5/alpha_0.4_beta_0.0,success,2026-04-24T13:17:31Z,2026-04-24T13:19:58Z,none,,0.4,0.4,0.1534,0.1618,0.2808,0.418612540747,0.00631634819533,0.00673953672764,0.00673953672764,0.212990434739,0.0803074510288,0.0701786626673,0.0701786626673,0.108431702764,0.150271181837,0.283169097406,0.205293141467,0.092688172043,
lastfm__weighted_bpr__seed5__alpha_0.8_beta_0.0,,lastfm,weighted_bpr,5,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_5/alpha_0.8_beta_0.0,success,2026-04-24T13:20:02Z,2026-04-24T13:22:28Z,none,,0.8,0.8,0.1324,0.1387,0.2474,0.395125279601,0.00626326963907,0.00703553541616,0.00703553541617,0.226608491134,0.0850080170721,0.0434222120097,0.0434222120097,0.0874424558982,0.127353169135,0.270030703144,0.586940371457,0.236344086022,
lastfm__weighted_bpr__seed5__baseline,,lastfm,weighted_bpr,5,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_bpr/seed_5/baseline,success,2026-04-24T13:10:03Z,2026-04-24T13:12:29Z,none,,baseline,0.0,0.1671,0.1749,0.3061,0.431139080025,0.00658174097665,0.00683986982183,0.00562634453086,0.202135495518,0.0761214837269,0.0870935354731,0.0870935354731,0.123952440373,0.166576258488,0.289229030991,,,
lastfm__weighted_itemknn__seed0__alpha_0.0,,lastfm,weighted_itemknn,0,alpha_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_itemknn/seed_0/alpha_0.0,success,2026-04-16T17:41:36Z,2026-04-16T17:42:11Z,none,,0.0,0.0,0.1696,0.1672,0.3183,0.290958612934,0.089118895966,0.130691990348,0.130691990348,0.263352706022,0.0983148149674,0.0575375925201,0.0575375925201,0.11519179905,0.185612323259,0.320890298542,0,0,
lastfm__weighted_itemknn__seed0__alpha_0.0_beta_0.0,,lastfm,weighted_itemknn,0,alpha_0.0_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_itemknn/seed_0/alpha_0.0_beta_0.0,success,2026-04-17T23:28:34Z,2026-04-17T23:29:10Z,none,,0.0,0.0,0.1696,0.1672,0.3183,0.290958612934,0.089118895966,0.130691990348,0.130691990348,0.263352706022,0.0983148149674,0.0575375925201,0.0575375925201,0.11519179905,0.185612323259,0.320890298542,0,0,
lastfm__weighted_itemknn__seed0__alpha_0.0_beta_0.1,,lastfm,weighted_itemknn,0,alpha_0.0_beta_0.1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_itemknn/seed_0/alpha_0.0_beta_0.1,success,2026-04-17T23:31:12Z,2026-04-17T23:31:48Z,none,,0.0,0.0,0.1696,0.1672,0.3183,0.290958612934,0.089118895966,0.130691990348,0.130691990348,0.263352706022,0.0983148149674,0.0575375925201,0.0575375925201,0.11519179905,0.185612323259,0.320890298542,0,0,
lastfm__weighted_itemknn__seed0__alpha_0.0_beta_0.3,,lastfm,weighted_itemknn,0,alpha_0.0_beta_0.3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_itemknn/seed_0/alpha_0.0_beta_0.3,success,2026-04-17T23:33:52Z,2026-04-17T23:34:28Z,none,,0.0,0.0,0.1696,0.1672,0.3183,0.290958612934,0.089118895966,0.130691990348,0.130691990348,0.263352706022,0.0983148149674,0.0575375925201,0.0575375925201,0.11519179905,0.185612323259,0.320890298542,0,0,
lastfm__weighted_itemknn__seed0__alpha_0.0_beta_0.5,,lastfm,weighted_itemknn,0,alpha_0.0_beta_0.5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_itemknn/seed_0/alpha_0.0_beta_0.5,success,2026-04-17T23:36:32Z,2026-04-17T23:37:08Z,none,,0.0,0.0,0.1696,0.1672,0.3183,0.290958612934,0.089118895966,0.130691990348,0.130691990348,0.263352706022,0.0983148149674,0.0575375925201,0.0575375925201,0.11519179905,0.185612323259,0.320890298542,0,0,
lastfm__weighted_itemknn__seed0__alpha_0.1,,lastfm,weighted_itemknn,0,alpha_0.1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_itemknn/seed_0/alpha_0.1,success,2026-04-16T12:23:40Z,2026-04-16T12:24:09Z,none,,0.1,0.1,0.1654,0.1635,0.3089,0.272938443083,0.11449044586,0.177268244576,0.173076923077,0.270112173719,0.10088236523,0.0501824122285,0.0501824122285,0.109348812655,0.182722540507,0.320294585947,0.323208074746,0.0805496828753,
lastfm__weighted_itemknn__seed0__alpha_0.1_beta_0.0,,lastfm,weighted_itemknn,0,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_itemknn/seed_0/alpha_0.1_beta_0.0,success,2026-04-17T23:29:14Z,2026-04-17T23:29:49Z,none,,0.1,0.1,0.1654,0.1635,0.3089,0.272938443083,0.11449044586,0.177268244576,0.173076923077,0.270112173719,0.10088236523,0.0501824122285,0.0501824122285,0.109348812655,0.182722540507,0.320294585947,0.323208074746,0.0805496828753,
lastfm__weighted_itemknn__seed0__alpha_0.1_beta_0.1,,lastfm,weighted_itemknn,0,alpha_0.1_beta_0.1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/lastfm/weighted_itemknn/seed_0/alpha_0.1_beta_0.1,success,2026-04-17T23:31:52Z,2026-04-17T23:32:24Z,none,,0.1,0.1,0.1654,0.1635,0.3089,0.272938443083,0.11449044586,0.177268244576,0.173076923077,0.270112173719,0.10088236523,0.0501824122285,0.0501824122285,0.109348812655,0.182722540507,0.320294585947,0.323208074746,0.0805496828753,
